,p_value
ZNF730,0.004171123861201489
KIRREL1,0.008557153396097073
IQGAP3,0.03743272708133783
CNGA2,
TOB2,6.211012212219362e-05
SCN5A,0.0055386863661790455
ARSI,0.5344773979295989
UTY,0.11889159586481332
SRARP,0.36249257481719155
TTC32,1.8307059407462293e-05
LRRC55,0.17968635804925262
DNAH2,0.1751479151727876
SH2D1A,0.7039507899409514
SDR42E2,0.9021721068826908
HTR7P1,0.0007817209541910357
TRBV21OR9-2,
PRKX,0.0001402333984658383
KMT5A,0.00012116783065349789
KCNH8,0.06000056978768933
SMTN,0.03931739509867375
NPW,0.03808345958058123
PP2D1,0.5747164204161305
COA3,1.8664538127251567e-05
NPB,0.007621187726283239
ST6GALNAC3,0.17737906949560148
PTP4A2,0.00034771273845317726
ACTG1,0.04056116238540284
TMPRSS2,0.126799371917669
DENND5A,0.0014636766486436671
OR2T10,0.36478666097371515
DSCR4,0.0029320354024251053
KRTAP20-2,0.9818895521694286
CTAG1B,0.6040090515706429
DIABLO,6.697335126817661e-07
VPS33B,0.00032814724278091065
TBX1,0.955168910760684
ADAP2,9.098695765983195e-05
SREBF2-AS1,0.28999472310115154
UQCR10,0.005773049664627852
FAM120C,3.479690525236107e-05
BRD7P2,0.17960013740811337
TREML3P,0.04089256848031243
TRIML1,0.3172720585858281
EIF3C,0.0018608145085190876
RPL11P4,0.9266813118078565
CLDN5,0.3146716425628489
LOC100288570,0.5700404048604791
NIPSNAP1,7.288245147806927e-05
RPL7AP28,0.0005082525696018576
OR4F6,0.4613029639301802
CNTN2,0.07801060249015654
SPRR4,0.6040090515706429
LRTOMT,1.2986340179488729e-05
OR10J5,0.6040090515706431
KCNQ3,0.3734089893058795
ADRA2C,0.02085217312941397
NR2C2AP,6.768483257836241e-06
C1QTNF12,0.03552630114395086
CRELD2,0.0001507223232054084
OR1D2,0.8587602785046267
SCFD2,6.882504634610799e-06
UBE2F,1.978650704501608e-05
KCNJ12,0.08341476208147203
GPR173,0.00047313586046432015
PPP1R2,5.608061645712708e-05
TSPYL2,0.0044391413098413685
GOLGA6L4,0.0073104667306859205
PGP,7.589852501452351e-05
C22orf46,4.777555786839853e-06
SNRNP35,2.1502825909900427e-06
DGAT2L6,0.2206587460648261
IRAK1,9.862977395521114e-05
CMSS1,3.951538055412577e-06
OLIG1,0.0011249946102942796
C11orf72,0.20608128644904794
PCDH9,0.09456036443633624
ACOT1,8.23782746148238e-05
OAF,0.575612961721678
ALDH1A3,0.24277887015260152
H2AC20,0.041172039585988564
KCNK12,0.021933686452876765
H2AC21,0.24897627787043308
POU6F1,0.0001311043447880227
DEFB108B,0.7595446594011641
TM2D3,4.334382952732806e-09
TSSC4,3.436924638191924e-05
TACSTD2,0.1359164570268541
CLECL1,0.15970647624463669
SIX6,0.47862457724624863
PRKD1,0.0059773437255366945
CCSER1,5.040301092499994e-06
ZDHHC23,1.4547091574251818e-05
MROH7,0.007974442519223742
OR51J1,0.4635534377896663
S100A7A,0.3259722682834517
SRPK3,0.18132605823766135
GDF3,0.09117461102041802
IQCF2,0.38786180096362965
SLIT3,0.10098325826918204
EFNA5,0.12569189944270717
MRGPRE,6.313211071046687e-05
KRTAP19-1,0.2089691631045349
H1-5,0.2998869627064723
SPATA32,0.4599178958178778
PKP3,0.006287962869975193
MAP7D2,3.2091652306602866e-05
CSF1,0.20773995275420912
COLEC10,0.00024786783629002196
ACTRT3,4.483106822522056e-05
PLA2G6,9.917216319911388e-05
MAML2,0.0002730788758091089
UMODL1-AS1,0.9623048630028206
PABPC1L2B,0.20756835803671633
A3GALT2,0.04093072649412995
OR4N5,0.6040090515706429
SS18L1,1.2400575824454782e-05
KCND2,0.009603128142238009
TOP1MT,0.00047014026498215126
COPB2,8.367211402793953e-08
LRRC19,0.0019437120460317086
THAP7,5.229162955151615e-06
KNTC1,0.004855298400547716
CCR10,0.0022767520024512444
NCMAP,0.007854962500919237
BPIFC,0.0029952946377699305
WDR27,0.0011154023945193095
TXNRD2,0.00021704546359799343
C1QTNF8,0.44181067153945786
OR56A3,0.4149609525403841
FOXO4,0.0002538187419966265
POU3F2,0.5396937168598546
PTP4A3,0.9023083217963028
FOXD4L1,0.025528862673471354
TMEM255B,0.04003380215523323
PROS1,0.0006394626018076822
GAST,0.14425668945944048
NUTM1,0.6612824611301164
HDDC3,2.9012907228227425e-07
BEX5,7.591930484757013e-07
ZFP1,1.1436912047203e-05
CEND1,0.04045903875390756
C6orf58,0.1349118735087482
DHRS7C,0.6175896103792509
DUSP8,0.02338898810290146
SOCS3,0.5268829231141918
SPEM2,0.43878291836381267
SLITRK6,0.0002629562223545994
PIWIL3,0.726060816778441
LPAR5,0.007532785170015694
XPOT,5.227044260159015e-05
STING1,0.027714228505459848
PDE4B,0.006896486189837338
TAFA3,0.40672296448444467
C14orf180,0.5953445098894035
SNN,0.0013105604332875446
FAM167A-AS1,0.009759439073341532
KCNH7,0.00011175773338541463
NELL2,0.007662911700491934
KRBA2,3.868116615219039e-05
MED12,0.0017120009072659889
ZNF93,1.675390891462488e-05
SEPTIN9,0.030269957400994044
PRSS55,0.35433479530915757
ODF4,0.2174965000010643
FOXD4L4,0.04318561134200401
CDCA2,0.12631178602144072
OR7E14P,0.20336182934693653
RALYL,1.4250577377070863e-05
AMER1,0.00011699445620868064
ZBTB40,0.00022538718793022294
H2BC21,0.00032069691211085086
CLDN6,0.14420604937401219
OR51M1,0.46130296393018044
SEPTIN5,4.955978762363908e-05
EIF4ENIF1,2.2084084049092322e-05
LRRC26,0.6046993916842605
SERINC4,0.046252241539434386
RNLS,4.1274821221480847e-07
KRTAP6-1,0.4105834109688249
APOBR,0.009848715467206167
FAM110C,0.051930866510683855
DDX53,0.5953372959972039
ATL3,9.643456690894994e-07
NDUFA12,8.031048480986018e-09
MGAT4EP,0.5634975029471201
SMIM10,0.0005532636576197918
UBE2G2,1.0720837138864398e-05
SATL1,0.001765875255961397
OR4C10P,
OSBP2,7.986170603907558e-05
TRARG1,0.8131336852038207
PRR23B,0.13764008516652226
ZBTB7C,0.003853192743658899
APOO,6.2004376397726535e-09
PRR16,0.013259319111973304
TMED9,1.8471848136899016e-05
DRD1,0.02498258999628641
LINC00308,0.36478666097371515
TMEM186,5.1527532154254116e-08
SDR42E1,9.193196322453367e-06
RBM33,0.00018395251107447062
ARMCX2,1.598101367924232e-05
BTBD6,9.924714320737675e-06
SRY,0.0735319313625343
H1-10,0.0049029265911957045
RBM43,6.153769546473786e-05
SUMO3,3.4003816786975484e-05
IMMP2L,4.079429311658533e-06
TCEAL2,1.3600807266975306e-05
LOC101929583,0.11705753408865012
CLCNKB,0.11969321729518924
DMRTC1B,2.6009345996262902e-05
JAG2,0.005814729407645331
FMNL1,0.0037574809524777318
NUTM2A,0.019320551075032513
PTRHD1,0.15256136305147508
LCN12,0.002299259702966612
OR6A2,0.5166321427977278
WT1,0.9705901203055602
ZFP90,7.592550870540717e-06
AQP12A,0.1955065899714907
FAM227A,0.001968872203494654
OR6C70,0.6124850101695595
NOC4L,0.008733023282559699
USP18,0.0007383633159975463
NDUFA6,0.1299971619639313
CHRM5,0.18383497815208247
SORCS2,0.04062495355455252
TMEM121,0.0027136743021107827
TMEM106A,0.03442415324974572
SIVA1,9.17594526632344e-07
TTTY13,0.06915543583087515
BRI3BP,8.23695415074759e-06
IFNE,0.7793543518883697
SLC22A10,0.25840715125142105
DGAT1,0.01665536875907691
RFX6,7.963235564718401e-05
ROBO2,7.335454468109645e-05
AP3M1,3.986863527293504e-07
F8,1.0817627235486618e-05
NT5C1B,0.8658885412876751
CA13,7.184953986894101e-07
UBOX5,8.52288220995005e-06
MAFF,0.06819849770047859
BRF1,0.0007305690736705562
LRRC14B,0.20903536269429152
SEMA4B,0.03936095339195613
ZNF733P,0.46130296393018044
MROH2A,0.18226080439098657
SPDYE1,0.7148148884687968
CIB1,0.0014068077049147376
ANKS1B,0.0019661552448772953
NELFA,0.0009068674366132473
SLC24A3,0.0004380789377564235
SGCZ,0.05329976067611063
EFCAB10,0.00030520422552895787
C5orf47,0.07641906442798754
KRT76,0.6566355229597738
FLRT2,0.08687716304627682
RPL9P14,0.7203616569237237
INTS5,0.00018787843062656362
RPS27L,0.05071798089260954
MANEAL,2.3426033612514894e-05
ADSS1,1.654876649229726e-05
ANO9,0.12248665039313238
FAF1,1.2906249498199302e-05
MYADML2,0.6866520063200865
FAM43A,0.2525046292754528
NSMCE3,0.0020002809009863464
HSF1,0.0031137212769201442
C6orf120,5.747973075741283e-05
PURA,1.93106906560372e-05
H2BC13,0.28208849476082115
INPP5J,0.008273942631900223
NPY2R,0.5335675805769373
MIXL1,0.15038678260009306
MFSD6L,0.003989273690345751
LRRC37B,0.004347097612257981
DDX51,0.0004618400008595162
NOMO2,0.004677223282645719
AQP12B,0.020546380850289692
ZNF479,0.7673076480807925
GOLGA8EP,0.0042636291838072425
LINC00313,0.08933599713545584
SIGIRR,0.00541234107359967
NRBP2,0.010115147540874267
PRSS57,0.4090976618601079
IFITM2,0.15277094479941233
WASIR1,0.7395661114094401
TNFAIP2,0.3433090701781384
PGBD2,0.00011952192150339987
TCEAL9,2.1408672866852478e-06
MC2R,0.6580869573413357
RAB11B,0.00033392138027773697
PRMT3,1.9919992910267417e-05
GP1BA,0.7721577966407994
PRPF39,1.0976456875484972e-05
MAGEA11,0.6040090515706429
PPIL6,0.0002572972152733538
ZNF74,0.0003232893772775019
KIAA0825,1.091657061302379e-08
UBALD2,0.044025248081054444
TEX33,0.7357847171507716
CDNF,0.0023846574921135453
NOTUM,0.01144214915572762
KLHL33,0.36010765014685886
RBM11,3.446874268714881e-05
GALNT17,0.09967404881056473
ZBTB37,3.350340338282824e-05
NUPR2,0.00033097896825348146
IL3RA,0.5315104317612406
SPPL2C,
LOC646012,0.054784749397794506
CCDC137,0.0010142912307768777
SFTPA2,0.014617722313050356
RGPD2,0.07326333415725936
ARL15,1.1383903647102012e-05
C12orf56,0.10319960995791515
SCN10A,0.2719885511077227
CDK10,0.0006626025677739299
TMEM105,0.6273670357323479
SOCS1,0.6529136036041152
TCN2,1.5760796529623124e-05
GAS2L1,0.023955800740518115
ATP6V0A2,9.660207452264806e-05
PRKN,0.00011537300445257966
TEDC1,0.0007677107124469249
HS6ST3,8.343921939342827e-05
HGS,0.0013586406524938905
TNFAIP8L1,0.004413321535591106
OR2V1,0.11713325052422355
RAD51D,5.657328333109291e-06
OR7A17,0.485000975520824
MAPK11,0.000598816922264222
SP140L,0.005799618233701626
MRPL30,4.200655404817771e-08
TARS3,4.8971461223992696e-05
SMYD3,0.0018384256972439
METTL7A,0.0001993506099859957
LINC00158,0.34455320607870354
IFNLR1,8.833925792515047e-05
SH3BGR,5.524676044424642e-07
FAM174B,1.618646041208633e-05
FAM47A,0.663861532796363
ZSWIM9,1.4064173619563126e-05
KPNA7,0.7178703193057595
TMEM179B,0.00341466444361999
GPRIN3,0.0001933699150374323
KRT6B,0.17472629171977044
PARPBP,3.0466574225208743e-06
STAC3,0.0028621928499785233
ROR1,1.1554945781729633e-05
SDHAP1,0.00029677575713865
MUC1,0.18687354827502267
FAAP100,0.0012095230783340685
IRF7,0.16922779051972425
L3MBTL1,0.0002812281664496393
BRCC3,2.395146756839753e-07
SV2B,0.0001602745528118851
FAM131C,0.00010420539604477839
LMNTD2,0.11680047138430877
SPATA45,8.579103096881161e-05
PDE6G,0.3575472345729891
PRKG1,0.005309227071398774
NR2F2,0.00014298280092232273
DLK1,0.014006943430855855
LSAMP,0.0006209794324351711
AHNAK2,0.10758180443720194
OLFML2A,0.019007151224350854
SP1,0.00038473092522696444
SPATA8,0.3563397304816516
MRPL40,7.672760815964702e-07
DBX2,0.6895574736964287
INKA1,0.0006143592244034443
PDIA2,0.11157330081715865
PCGF3,0.005781403915093075
LMLN,1.3743785282447786e-05
P4HB,0.007217012197675066
PSMD13,1.9096864304820594e-06
PBX1,0.00019333245896395172
RPL14P6,0.04937272940691122
NDUFA4L2,0.023417083828447347
SHC4,0.0329212898429187
KRT79,0.033085576410352806
ZFP36L1,0.22028195314736598
UBE2L3,2.7491688515814086e-08
NTF3,0.03957300834438435
BRWD1,8.362876623328601e-05
SMIM23,0.9612130140600853
PMEL,0.0064306369138104075
SYN3,0.011333485589789047
POU3F1,0.008428963480238331
SNAI3,0.00332882931408594
ZBTB3,6.234561431807059e-05
LYG2,0.07966379122688995
MORN5,0.00856124694214381
EP400P1,0.005848114678948204
PRAME,0.008090686966888559
C6orf201,0.4378285266687604
MYBL1,0.18480095742622216
TTTY8B,
OR5M5P,
SMG1P4,0.09901435590653931
MOSMO,1.9393398207896723e-05
DRG1,4.320291724166393e-09
ANKFY1,2.8408949655383275e-05
YTHDF3,8.849001725526831e-05
ZNF696,0.00041073976519471816
ADARB2,0.0003320369086199872
NRG3,0.0001577393836579111
SRL,0.7082675420856511
C11orf87,0.0021782814622749516
IFIT1,2.8638834411312047e-06
CXorf38,0.0001024044010792601
CLDN24,0.38734732915230974
KCNQ5,0.1397827660377895
ADAMTSL5,0.16815050407644622
KCNIP4,0.6265251788591235
SPATA31A6,0.6124850101695589
MORF4L1,1.0287428917819178e-06
NLRP9,0.2236792333127953
WDR53,2.4348076445518494e-07
DMWD,0.0011722237572282057
SLC52A2,0.001737334641174145
PIGP,6.438502532171159e-06
IKZF1,0.9032185139537863
PCYT2,5.070379638591232e-05
NAT8L,3.194100280125065e-05
OR6C76,0.3234044829577625
NPAP1,0.5742887508975563
BCAP31,3.1893485935316674e-07
ARL17A,0.15218570520797173
HDHD5-AS1,2.5524370590789296e-05
GNB1L,0.006701225001746884
DNAH14,2.44077653863499e-06
LINC01405,0.9396665428083311
CCDC190,0.17508860100703622
EVI2B,0.08344431086894251
TMEM210,0.20944653606512148
NPIPB4,0.016225953176966547
ZNF829,0.003070268101574867
TMPRSS11B,0.17693859942332224
THNSL1,2.1499451749427135e-06
TRIM69,0.001318030034514149
ATP6V0C,0.005666682156687611
IFITM1,0.9841705847543548
PRSS38,0.9492815052735606
LAMP1,4.124229531850471e-05
FFAR3,0.0008217829598417503
TAS2R60,0.8267800366525728
POMK,6.4053772691201916e-06
OR11N1P,0.32262170627494735
LINC00839,9.371107524393432e-06
C16orf54,0.03023478861869765
KLHDC8B,0.003748903868592017
KLHL34,0.0001395604400846671
SETD4,1.6260863469155144e-07
PTCH1,0.00010246994029757315
RTN4RL1,0.0001992980086326697
OR4C46,0.6040090515706429
CALHM1,0.5905061431577889
KRTAP5-5,0.023159486022456516
NKAIN3,0.2981229441222897
RNPC3,0.00019654017293213615
ZNF267,0.004251871899507635
IRS2,0.010155689137260933
C7orf61,0.05161002866792435
FAM186A,0.6216420607521103
SHOX,0.28257496227934725
LCE3A,
BICD2,3.749137734633439e-05
LCE3E,0.7773950093088766
CCIN,0.035793266311106374
TMLHE,5.544794836142406e-07
GRK1,0.04068464972517045
DEFB128,
SLITRK2,0.054967356445698626
PLK5,0.5003513927821915
LRCH3,3.968492354668611e-05
LEMD1,0.039750662895243476
RPS4XP21,0.8548458880930704
ATP4B,0.8452706025640475
NDUFA13,1.7523128706396206e-05
ZNF566,1.6327723736181787e-06
LOC100379224,0.0005814313769300881
ZNF529,1.2479065897648692e-05
ZNF284,5.933209677506096e-06
HTR3E,0.6723061952132652
DLEU7,0.6086527525725737
KRT73,0.46130296393018055
TAL2,0.0034731110979351583
MATN1-AS1,0.0020870369632030867
AIDA,8.42469117373951e-06
CDIN1,2.145157085410826e-08
CD300LF,0.27692488804503074
ZPBP2,0.3876408463982558
KRT5,0.04071893979421825
KRT18P14,0.6917044920995588
NBPF6,0.11573070939647487
GSAP,5.479081116752303e-05
HTR3D,0.9362692545302174
OR4F5,0.13764008516652207
AGBL4,4.665405735370698e-05
ARGFX,0.04261128380169716
CYP2R1,7.235600539716533e-06
LRRC70,0.12303408937119145
ANKRD46,7.062710312623436e-07
PIP5K1C,0.0038991521910235164
OR5D14,
CYP4F2,0.00521941229662899
TEX38,0.00690844231431116
OR5D18,
ZBTB6,1.3047946696403672e-05
C2orf76,3.406119554916121e-08
TAS2R42,0.43041312934730025
POLR3C,1.6600098866045578e-06
PRR30,0.08475633199524228
DEFB131A,
LOC440895,0.39368844734205
UBL4B,0.24050353765115295
WWOX,8.151064049938768e-06
CYP4Z1,0.23248878264827116
CIDECP1,2.5421903974880835e-06
TRY2P,0.6124850101695589
BCL9L,0.06965039209180768
POLR1D,0.0013097675460552421
KIF18B,0.15515747425211582
ZNRF1,0.006030361358740172
FFAR4,0.0002490916541383309
BPIFB3,0.6040090515706429
BPIFB4,0.28992614871361283
SAPCD2,0.0013749185920455171
EDARADD,2.431911034269428e-05
SLC51B,0.026538960481954393
CYP4F12,0.04498028098422506
MTARC1,0.00017975009829941533
LCE5A,0.10059907886794861
SOWAHB,0.00023107038680285328
BLOC1S4,0.001605390908762006
LCE1E,0.939666542808331
ZNF749,6.117189964812973e-07
KLHL32,5.542026309504802e-05
LINC02610,0.02163212952603829
RPL21P124,0.32624682315488207
MRTFB,3.316698820806738e-05
BTLA,0.15443946440382497
ZNF17,7.051719324820919e-06
KDM4D,2.6996002155382146e-05
GPAT2,0.02845844986171824
TOR3A,3.027566671055104e-05
PABPC1L2A,0.32252260145308653
GABRA5,0.0028113746402444314
PPP1CC,8.683739555485723e-06
ZNF555,5.765470274626164e-05
OR10T2,0.054784749397794506
NAP1L3,9.604782203355247e-05
CA5BP1,3.9363985204151105e-05
PRELID2,0.006908412129103923
BACE1,2.4019834081171645e-05
RGS9BP,0.0005723238531192071
TMEM212,0.440872213188928
SLC36A3,0.46031848616185633
SLC36A2,0.8298571255788223
THBS2,0.06684389998739217
RXRA,0.0002894762733310828
ANKRD37,0.28840246887117865
NUDT17,4.0149163701464234e-05
MINAR2,0.35948166033205675
ZNF75D,8.7436950931246e-06
CYP4X1,0.00895053861057286
KRT26,0.7981523977729161
KRT10,7.409684560294776e-06
GOLGA8R,0.0017794774139960085
CD300E,0.2639433570513744
CCDC30,2.0268280443178692e-05
NKRF,7.696493849115631e-06
GLDN,0.022739724712051133
KPNA4,0.00010329066797436226
TRDN,0.13480505249346236
OR6P1,0.054784749397794506
KRT3,0.004057210676234729
SPATA12,0.5013803560242414
TMPRSS12,0.0191647963209325
FAM228A,0.00616951187708446
DEFB132,0.4673410617842899
NAP1L2,5.356861104595821e-05
RPS23,2.1987973593768678e-07
GNG2,2.0394510884036683e-05
BTN3A2,0.011420714042284478
AKAP14,0.09768904782795246
PCLO,0.0001407700365087321
KLK12,0.6153428597599757
RGS7BP,0.0019522710759005044
INSIG1,0.0003880280815991523
MYT1L,0.00022853861954394176
C5orf38,0.0006090292190614653
ZNF396,4.928401595591961e-05
TMEM222,1.1697657499540077e-05
OR9Q1,0.2888034101868175
CLCNKA,0.07700770490630453
OR9Q2,0.6040090515706431
ARHGAP30,0.040309260117347485
SEPTIN10,6.285399229664744e-05
FAM86B1,0.0001580065660901021
CYP4F8,0.541988302693845
CYP4F3,0.0025378600191428035
SMYD4,3.2593880977595465e-05
DEFB105A,0.6040090515706427
FOXD2,0.060299852012564326
GPATCH8,1.755013805915799e-06
CEACAM19,0.00023368853162527753
NF2,0.000202821196540131
SMIM29,2.4520648945014297e-06
DEFB106A,
SPATC1,0.48799498328592394
UBE2H,8.964300883671308e-05
MIR22HG,
DEFB105A,
HPDL,0.3018758197861595
KTN1-AS1,3.215917804850514e-05
KATNA1,3.7501347897131257e-06
FSD2,0.4857748362420071
ARAP1,0.0009752722054875342
KIF24,0.00294422200381137
PDE2A,0.00531962337107441
SPDYE17,0.6040090515706431
CARMIL3,0.0004292260025996185
PRG2,0.048619074762215476
PRR5,0.12986221097675138
ZFP91,3.9522979052371624e-05
C17orf58,3.695332460999563e-05
BCDIN3D,4.23330942052283e-06
MAGEE2,0.0005763768588684116
LOC101060042,
CYP27C1,0.171076783392854
LYRM7,2.81881952858323e-07
CFAP73,0.4607822165830562
CCDC73,0.19720450535974837
MST1L,0.30078814615585137
BCR,0.0003757619037612296
OR10H1,0.39094718441151133
MPPED1,0.024135012532298317
FSCN2,0.03374448126260884
FOXI2,0.2064332150230288
SPIN4,9.231439146382282e-06
ZNF732,0.2768105431954135
SPIN2B,2.067277541026453e-06
SPATA31D3,0.21469963814641008
FOXE3,0.16421580884725043
HYAL3,0.02990928287486285
KCNK18,0.6040090515706431
IFNA10,0.8809244380543112
VSIG10L,0.02680667858293273
CXCR3,0.0435199702461175
ZNF397,8.627276602822998e-06
ZSCAN30,7.791529002086594e-06
TPCN1,0.0012105857173768662
LILRB4,0.32666899729557464
CDRT15P3,0.6040090515706429
TNFRSF4,0.3286513845914063
KRT16,0.15058665458623757
HEXIM1,0.0002645786612455189
SELENOV,0.2586888929636533
LCE1A,
KRT14,0.19148871841313866
TRABD2A,0.5826341428282207
KRTAP17-1,
PDZD7,0.0020276541969986425
POFUT2,3.343890624735596e-05
QRFPR,0.22366093490450004
MAPT,0.00034926565474835793
ERCC6L,0.10783845384138202
OR13F1,0.485000975520824
TMEM17,1.028750848876311e-05
TNFRSF18,0.04874708385047091
FGF3,0.18179814832671062
C1QL4,0.08082704294505379
RTN4RL2,0.10283181910632405
ZDHHC17,1.2357331742496167e-05
SERPINA11,0.40471216950118094
P2RY4,0.05371110030956245
ZNF395,0.0021263140878170707
ZACN,0.6343751066692809
KRTAP22-1,
KRTAP19-6,0.6831895440832477
KRTAP6-2,0.6040090515706429
OR13C8,0.8162729695240636
PPARA,4.402254356956578e-05
TMEM232,4.5085910768564956e-05
LINC01551,0.7392747911649699
KRTAP19-2,
KRTAP19-4,0.6040090515706429
KRTAP15-1,
KRTAP13-4,0.6040090515706429
FAM183A,0.006563675515380212
EFCAB6,0.00013875112926642032
KRTAP19-5,0.05478474939779459
KRTAP23-1,
KANK3,0.06964959931487696
EMID1,0.04759042012430222
ACTL7A,0.11582308253359214
KRTAP21-1,0.678387509375175
RHD,0.6898263730404701
LINC00207,0.7521654769873216
LINC02875,0.20135367874385618
ESPN,0.48066997531195776
PNLIPRP1,0.5692837882613502
PTRH1,0.0037722368453029765
KRTAP21-2,0.37614619665214344
SAMD7,0.6621462191750671
GPR141,0.25889231956910763
TMPRSS6,0.0020206700593622183
CYP4A11,0.04502177141100063
TMEM216,5.307247633940679e-07
RPS19BP1,3.487755880160515e-05
TMPRSS11A,0.3553358759424179
TMEM262,0.8935537908336675
C3orf70,0.00013665196907782057
TEAD1,1.8888476303782646e-05
OR2AK2,0.37124329453065075
DEFB106B,
PLCD1,0.01070716291762794
CCK,0.1290372050876135
ENTPD5,0.0011174156267051906
MITF,7.43052409821284e-05
HEATR4,0.23108297000053937
NAP1L1,4.262365997875653e-06
LILRA5,0.0049064504722586165
CMC1,1.903032900936681e-08
SLIT1,0.0002245333682201663
LYPD6,0.0096925665527113
AKR1C1,0.057588401768257025
VSTM2B,0.4319405912747054
FOXD3,0.03177257456581816
SPATA21,0.3420293209941342
RNF220,2.7245975429627723e-05
ANGPTL5,0.004051194687365682
SHTN1,1.6234353365525978e-07
H1-7,0.663030627590913
LCE4A,0.6040090515706431
BAGE2,0.7140871187344535
LCE2A,0.2638004371905451
KRTAP12-1,0.5884341931803352
LCE2C,0.6040090515706431
LOC388282,0.0031279172403528093
LOC730098,3.484323833436916e-06
TSPYL4,3.015428632964591e-05
DAZ3,0.48127225407951824
MT1X,0.9994810564516772
GCNT1,2.06562083286391e-05
LCE2D,
SESTD1,3.966091797746973e-05
LCE3B,
FNBP1,3.2047933054858426e-05
DYNC2H1,2.4274099110436677e-05
MAGED4B,0.04142798418437721
BCAM,0.0008746278033619805
RSBN1L,9.119404073798317e-06
NPSR1,0.05528310850878391
WDR86,0.001962754264140727
EPOR,0.00014323296052861493
FAM9C,0.28646529179897257
KRTAP9-8,0.46130296393018044
CIDEC,0.04154963455243396
DCC,0.1469181624517921
TAF9B,2.010759456683131e-06
PCDHB13,0.0005359375116938092
MAGI2,0.001176972981630943
LUZP2,0.48245890436943395
