,p_value
SAGE1,0.03216115113110775
ZNF467,0.455923624312243
SOX2,0.18404493369282207
ZNF678,0.12484126778174062
TMEM45A,0.006523654982048653
RAP2B,0.04920179579933716
ZBTB2,0.007849674661211056
RNF135,0.1920824793537082
OR6T1,0.3248960255519313
ACBD4,0.4857299672972467
OR8D4,0.018664788578466544
SGSH,0.899032844005914
MAB21L2,0.08016728515940205
FANCB,0.015169837748785346
EDDM3B,0.06788649441500726
SETD2,0.4357086690512948
EDDM3A,0.0278734827670559
C6orf223,0.49137982730099616
TMIE,0.13021285148776818
MEX3D,0.0020989273933379434
OR52D1,0.08344668526035197
MRPS23,0.12414333113939478
OR52H1,0.05706459480208813
FDCSP,0.16633627271330528
GPR135,0.8831397032295885
SLX1B,0.25889878766742647
ANKRD62,0.025260773730908966
P2RY13,0.0024082967278271895
TNFSF15,0.004489625518229655
ZFP41,0.4379365566431982
PHLDA2,0.7100237546609627
ATG9B,0.578077047858842
GPR88,0.2029431413053118
HKR1,0.9058216672152708
PLAG1,0.0011786834341328861
OR8H1,0.017320867220691864
OR5T1,0.0418962772279024
YIPF6,0.840137982159157
OR5T2,0.054834911196685675
ZBTB20,0.0027534927887400656
OR2Z1,0.21672494192905886
C3orf58,0.09618650035224333
C5orf30,0.10257106555723787
OR8K5,0.0079302152701069
AMIGO1,0.02840153982994938
OR8H3,0.10767300444743344
OR8H2,0.14592312066876814
GPR3,0.0020687419050474834
TMEM252,0.03339933526038455
ODF3L2,0.024071219573678086
OR5AS1,0.1781185937899475
ACTL9,0.239162400338305
SIAH2,0.029469295233517087
COPG1,0.06153979593946472
ADGRB1,0.7914547138262769
LINC00471,0.5418852686484372
CELF2-AS1,6.588848852931392e-05
OR6S1,0.004477716717682985
SLC9A9,0.7450316963025496
LSM10,0.2699911801139262
RELL1,0.2696034085028698
RFX7,0.5390163230115012
SLC35C1,0.02359998776256656
TIGIT,0.023025910490431234
RNF41,0.04199118658993486
SLC2A4,0.14681364552211396
FTMT,0.5604017240876391
IBA57,0.4100239614313844
CLDN7,0.17392392296653872
ZNF329,0.18159333705332315
ZNF101,0.09450857984381499
OR4C6,0.504002486606924
C5orf24,0.991058431534972
LOC100996455,0.1408722805409945
ADO,0.0076281797486756914
COA4,0.11776770086642756
OR4P4,0.012363384238737792
PRKAG1,0.09706386084937037
GINS3,0.7892671897410575
OR4C15,0.1091332225467026
OR4A15,0.6291026620143296
OR4A16,0.372986023387777
OR52K2,0.10644494649850024
NEUROG1,0.4423933786823474
CCDC149,0.10079353858093595
GOLGA8EP,0.5335891903665566
MRPS11,0.48256202761048705
LINC00301,0.4695898729148702
SNRPE,0.03660941685535239
RTKN2,0.22383106520818638
PNMAL1,0.8377932477151702
CHST15,0.005066430481489587
ADIG,0.11938379223637605
USH1G,0.11392054063212637
TRPC2,0.041481211611325626
MGAT4C,0.020678790194823184
TRIM49B,0.2943547214897426
IDH2,0.6241561730487748
OGFRP1,0.03729080215708487
OR52A1,0.0074755941937178425
PTCHD3,0.034387795073228
OR6B2,0.13615422226664814
TMEM259,0.7736594331231305
WRB,0.12553521897500355
TNRC18,0.3823849052475742
FAM181B,0.0018489475924335554
TMEM30B,0.3148527143190009
DEXI,0.019416504474757554
ZNF716,0.05801225704521255
NOP10,0.003117040684566608
FAM89A,0.525730421940512
KCNIP1,0.1646912839382748
TDRKH,0.5765932836306984
ZNF708,0.9009866983075727
IST1,0.0854971035951827
ERCC6L2,0.3927165165474519
MRPL41,0.20518787382738743
ENPP7,0.1130978362354869
CREB3L2,0.09516136761436757
P2RY8,0.95776373684621
TP53TG1,0.398151845460081
UNC5C,0.03556414422359884
MRGPRG,0.06269207235488014
TSEN54,0.2407136023237854
RGMA,0.016632785269023072
ASB18,0.024446875034254335
UBA7,0.0133575387482868
MRPS16,0.14021794180731154
FAM159A,0.27741242455505083
RAD51B,0.2627370137031594
CRYGB,0.01545514625468493
LDOC1,0.928914317379236
ARL6IP4,0.057026392589231534
EXT1,0.9432063401682005
SHMT2,0.21655508310689944
MOB2,0.21378391625209398
HHIPL1,0.03814769109132375
ATP6AP2,0.05728768887156595
ZAR1,0.6988568017490697
CYB5D1,0.8083139464348605
FAM153B,0.9229604648816218
BACE2,0.13960933707766854
UBE2E2,0.15875202963588428
SYNM,0.7091703085832215
KCNA4,0.18942090747206985
GABRG3,0.02696765175182252
PRR34,0.09298226880342075
NLRP10,0.08996389921504049
FIGN,0.02801014798059812
IZUMO1,0.2672744344685328
TMIGD1,0.10184394530384913
B4GALNT4,0.013528272296040034
AP1S2,0.702314805158367
C8orf33,0.16410075994971624
DCAF4L1,0.04806412406471023
SPACA6,0.4308874813251865
MBD3L3,0.46335695721761694
ZSCAN22,0.14032458835909
KCNJ14,0.08698011817687468
FBXL6,0.9871784096232832
C1S,0.06585248195388835
GLTPD2,0.17519927430974758
KIAA2012,0.016356348772594585
PRAMEF8,0.3259171589754537
LIPF,0.054132614030040736
OR5P3,0.5675909667063272
DAOA,0.027015413230598837
ZNF804B,0.19355252226413744
KBTBD3,0.33576239381074735
YBEY,0.4262182988223405
FAM87A,0.07719776298601318
CLN8,0.02487413091873793
LOC339059,0.14035607237108072
PLCXD1,0.3261066431585723
NXPH4,0.9076868523424828
CACNB4,0.036046051342650896
IFNL1,0.32692406002660324
DNM1P46,0.0842867947162775
TRAPPC6B,0.922610986831857
PGBD4,0.3960486353418884
CDY2A,0.006298086947106062
NPLOC4,0.2595175634761255
OTOL1,0.26411561235760195
KCNK4,0.0008900183573551628
TEX19,0.035930637379358504
TSHZ2,0.5862795597750989
CAPN12,0.31912366905741096
EXOC7,0.34905361559817627
KPNA2,0.06466653568930275
NCF1B,0.26006006977384905
XKRX,0.8959183930152435
BGN,0.17807694612715994
CEP97,0.25135584100826663
LHFPL1,0.19995503408974521
FES,0.3936916271466119
GLRX5,0.034982324811805604
FAM104B,0.5217028273257123
TBPL2,0.036754390418002
CAV3,0.06398799879948476
MXRA7,0.028153164494453743
LIMK2,0.654578981917129
MFSD5,0.0025058916008765023
RNASE10,0.010857830007022645
ADI1,0.1211890896841732
RWDD4,0.018737718199791475
SPNS3,0.38203614130832575
CLEC4G,0.28540188271492206
SATB1,0.10058215467015551
NXPH3,0.20653344737873258
CSF1R,0.2686615448646723
EPHB3,0.355836956610906
VCX,0.9754321669333818
ACTL10,0.026236185612588357
EPGN,0.011770004733022357
LINC00334,0.0967510114102912
KRTAP11-1,0.25637449248377875
C2orf82,0.49398311497167147
HS3ST4,0.20303734793869752
TRAK1,0.9457623509933113
TSPAN10,0.1578403781674743
OR2V2,0.18131687947518144
PLCB1,0.09863622156628736
SKA2,0.3330764992086741
RXFP3,0.049081534976281725
CCNYL2,0.03334476173048029
OR10G7,0.08918605192367451
NDN,0.6265024973327531
CCDC172,0.17603699550955354
C7orf13,0.8616165679823423
OR4Q3,0.2236510856731218
NTM,0.08104322242692433
TTC3,0.18227470537570972
KCNB2,0.04562849581048562
PPP1R27,0.1289063886416349
BRICD5,0.25690370487763015
GALR2,0.3953755948644445
RESP18,0.20359308595923717
IGIP,0.4628098979955143
TSKU,0.01105581823835409
CMC4,0.20395202624626232
ANXA2,0.008839427168691703
RGS6,0.018702144704670243
HOXB4,0.5680659728961339
SLC35D3,0.17856549791097096
PAQR7,0.37534534607284675
PAPPA,0.08780523608222683
MAFA,0.29292499343641654
NGRN,0.013796847663880191
GRID1,0.10720480623152502
RPS17,0.5118694423932548
HCAR2,0.37818588167043643
OR2T29,0.013128841581667551
CCDC87,0.773136361285987
GSTA5,0.23021697505661687
C1orf116,0.04424320240606301
TMEM198B,0.3139125415754723
MAGEB17,0.07461205015635827
CRIP2,0.5652224687924188
DDX28,0.004849803712212756
KRTAP13-2,0.12345488489273562
LINC01662,0.8475878124258011
ACBD3,0.6209314529515949
C16orf72,0.05126831234708963
PLCXD3,0.03684213654830638
RRP7BP,0.1744361929910973
VMO1,0.22233043458718527
OR4F15,0.012629936150022522
ALG12,0.943046852723755
LCK,0.02797662373328514
GALNT9,0.05079649242823164
COL18A1,0.4278752593818198
RBM10,0.16543820925852248
ADGRG3,0.7930037583414126
GLUD2,0.7888329734115537
TMEM95,0.10318676444781112
TCHHL1,0.05647018682214569
RPL35A,0.4692981855918307
RGS7,0.71648147572472
SLC25A18,0.21152350949415788
ZNF721,0.8300565324599398
TCEAL7,0.0038183380865624765
C11orf54,0.44240692414792304
CEP63,0.43082239183193394
WFDC10B,0.683366126598485
SRPRA,0.03865472298979484
OTOP3,0.33275193233482814
EWSR1,0.7802227645880444
ODF3L1,0.07185799423026021
HMGN4,0.02940126969004124
SPATA13,0.08095098764326786
GJC1,0.025056252982388103
SOX1,0.022095318084924702
CNOT10,0.17800099972425248
MTA1,0.8424079279514557
ZNF662,0.03789195792512941
CADM1,0.29531187045103924
ZNF320,0.9976028718591459
C12orf60,0.6764281103104055
PYCR1,0.34343781059221246
NAA38,0.18365648938145032
SPNS2,0.2668561514024746
MCEMP1,0.042753260003353194
AP2A2,0.11139546088567721
SLC8A1,0.13749446138125113
OR1G1,0.025389776856678134
SLC25A21,0.028501561651535813
OTOP2,0.2866412231792056
CYLC1,0.02362342252157063
PCP4,0.2114756655754557
ABAT,0.5485714189030603
SLC25A10,0.32070751015188426
CAMK1D,0.14662016186869758
RGPD5,0.0818145882226999
LYSMD4,0.8885467951081092
WBP2NL,0.01707197677573901
IGSF5,0.002286756496175508
NKX2-5,0.13783748712026542
AFMID,0.4521040073492698
GAS6,0.21211182627320702
FREM3,0.17671360267529074
NEB,0.027925131860695233
BEGAIN,0.43178077361005485
GPC6,0.043771537861399715
ARHGEF37,0.0683210709036928
FAM43B,0.7781880015481409
CSMD1,0.004173282874834641
CALHM3,0.37142290316708626
PTGDR2,0.01943201085327105
CEP57L1,0.16242545173101688
RIPPLY3,0.19336269616982535
PRORY,0.5028725153934925
ANKRD20A2,0.4258471093178484
GPR19,0.37517807905462275
GJD3,0.0681699150360187
LOC102723701,0.11629507202330054
RABIF,0.14696369276288332
TMEM119,0.016912880804018655
FANCF,0.01926829068952121
CALN1,0.1415255711192707
SMDT1,0.554832792456416
GABRR3,0.005996844173192296
C2CD4C,0.054035313495267336
CHST6,0.5695868884665081
POTEC,0.007644705009606944
RUVBL2,0.06473085750182767
GDPGP1,0.8927616917446729
MICA,0.666959376570565
CTNNA3,0.01525268562390054
WT1-AS,0.12612186924883048
RIMBP3C,0.053714432125306806
PRR36,0.9080904760392131
LINC01547,0.00044902223366001764
OR51B4,0.05368771254998649
PTTG1IP,0.04432027693532893
DDX41,0.12709868756635778
ABHD16B,0.499963978962368
OR52E8,0.018913377924428928
CCDC60,0.0494382808284732
PLGLB1,0.5097499664080992
DAZAP2,0.19309672883105264
CCBE1,0.14353152684900122
SELENOF,0.32001911246722603
TISP43,0.0884726612368345
OR5P2,0.3876962225523747
FAM9A,0.12053751028761114
MAGEA2B,6.497730398711774e-05
CECR6,0.4763815188447692
ZNF623,0.7318047690789495
OR2T34,0.2883600285797956
TUBB,0.8795068251931315
OR52L1,0.454242690728098
EPHA10,0.20181673864576075
SPDYE4,0.06854685543820874
CCDC125,0.5757630937521674
REC114,0.049953484384947566
BOLA2,0.009227399735023612
BCOR,0.009768982723626593
JRKL,0.07538478492234174
C10orf107,0.7006175284308238
GBP6,0.0649961823631554
KIAA2026,0.40685044336309695
OVCH2,0.031620037894351985
SYNDIG1L,0.11586686630366248
TTTY8,0.02374867087400334
FHL3,0.09243202208583554
OR56A4,0.2379642459234016
PMCH,0.6106022969376363
TMEM89,0.5697157787066792
C19orf71,0.8190846366740959
CCDC159,0.8960692350806789
RIPK4,0.18445199363204046
LRIT3,0.02383758819341237
NPIPA1,0.6143236596033217
SF3A3,0.02180350504872528
TFDP3,0.4265356800094344
TRIM61,0.9033348981250744
GRIN2A,0.1021453489308185
URAD,0.27620708509742625
FLJ40288,0.024537875261710675
GTF2H2C,0.46288268980223424
ASB7,0.21207277104535113
SH2D7,0.02160551200073447
TREX2,0.15610512091247922
GPR132,0.11088839922653818
MX2,0.08177458207826574
EP400,0.5047594080563395
MEX3B,0.11745167780072194
PI4KAP2,0.3895906100125135
FAM46C,0.9841174712743398
COA5,0.7860845915275643
UTP11,0.047767910784036104
PSMG1,0.25500599250634065
PRR14L,0.46483387254672714
COL18A1-AS1,0.09775923777122378
KLRC4,0.30705757970917436
ACSM5,0.11719561786454884
C10orf120,0.04027610247696902
IZUMO1R,0.3840338059047239
BPIFA4P,0.2831381152464567
SERHL2,0.08018200852896815
PCBP3,0.16344637468115394
PGPEP1L,0.037558534445636275
RNF5,0.017672669471704535
SETD3,0.14950132024009175
TNFAIP8L3,0.0067833246895361845
ZNRF3,0.6432120747323771
FBXL7,0.13967446945015422
TANGO2,0.8017838158850887
HIST2H3D,0.198506151630791
SMG1P5,0.09011307259028224
SFXN4,0.823176498565372
GKN2,0.4009830911736072
FAM167B,0.5896828719335199
MRPL54,0.12017002118941165
ZNF438,0.22433474721816055
HMCES,0.35820950650839034
CCR3,0.9521277158397008
DGCR6,0.47956630352032914
GOLGA8G,0.15200594465822403
PRR32,0.02529571654865286
TP53TG3,0.06818291635937529
RP1L1,0.10389510476775143
KRTAP8-1,0.3929512483443556
C11orf88,0.022125863694997902
ZNF530,0.9590241426582582
NDUFB1,0.1868365094516902
MARCH11,0.22448597301517637
KLHL25,0.9054195550627361
FAM19A1,0.06787062278240394
TRMT12,0.09622935183771368
GUSBP1,0.5155937802290633
PSG9,0.22099201025807705
GPR1,0.033825752319892995
BMP8A,0.49801673616752995
ALYREF,0.26378701316442055
RFLNB,0.8180873545252052
EFHC2,0.009940866375069128
NOG,0.36822131664702895
MRGPRX2,0.08120331819506729
UPP1,0.10735166697962943
OR4N4,0.006728538665881125
IFNL2,0.9959043257439766
OPCML,0.1208869017805263
TRIM52,0.6169574053403988
LHFP,0.9364109265438403
CMTM4,0.7690096948718584
TMEM50A,0.003350443055172285
NPBWR1,0.5076556573322896
FIGLA,0.6639463344297001
ASCL2,0.7568403720830136
TBK1,0.026536946974947462
CBX6,0.13918133609646574
MACC1,0.0045894373568448
ACSM2A,0.02156661221568432
TBL3,0.09162279444956972
BPY2,0.25023363297484924
ACP7,0.017976915313312872
KREMEN1,0.0695078546848937
TRAIP,0.068411518821407
CHEK2,0.24434521834611284
FOXL2,0.17015107475011726
AIFM3,0.3945687528071662
KCTD16,0.09912883085916718
B3GALT5,0.04459946837313933
ZNF703,0.0025901699014829038
SLC35F3,0.01617128778009264
KCTD8,0.1143081702760665
C9orf66,0.2183851730005203
TUBA8,0.9456273781650442
TCEB3C,0.11671818708138088
NPIPA1,0.08112408870894462
BPY2B,0.25023363297484924
EMILIN3,0.0985816654336967
OLFML1,0.044807751090992096
FAM162B,0.035046852870463004
RBM12B,0.42476888009828206
CCR4,0.07987174664370193
LIN9,0.47498373326303667
NCF4-AS1,0.376014475796728
BTBD9,0.1673127058419461
NUDT14,0.427779110324628
ANKRD45,0.07377358699438374
MAATS1,0.5269660729457957
PNMA3,0.0804647530675116
GPR39,0.19677782490298953
FAM3B,0.0077931859671937385
ZNF730,0.03403427453071322
KIRREL,0.08637141922970284
IQGAP3,0.08874400243583398
CNGA2,0.05902934021173377
TOB2,0.036328112035651255
SCN5A,0.07590183486067151
ARSI,0.015436318657840219
UTY,0.1660792711630273
C1orf64,0.043283729899357956
NPIPA1,0.2923522030743331
TTC32,0.39137255751493605
LRRC55,0.04284979994712505
DNAH2,0.1906169995153017
SH2D1A,0.03216939245449405
HTR7P1,0.6791240450209953
PRKX,0.960284345957497
KMT5A,0.0010180447390675616
KCNH8,0.0003506402574991808
SMTN,0.2041827273672455
NPW,0.008195022200945092
PP2D1,0.0033622425465402684
COA3,0.31543088469701164
NPB,0.499963978962368
ST6GALNAC3,0.19200732389991626
PTP4A2,0.06468408256292406
ACTG1,0.004394455888601853
TMPRSS2,0.15443231812956304
DENND5A,0.28054009951618186
OR2T10,0.19842354681092947
DSCR4,0.01058621905620953
KRTAP20-2,0.23806245467230752
CTAG1B,0.16236556691610238
DIABLO,0.04579558822883751
VPS33B,0.13809626839946662
TBX1,0.2987126788983738
ADAP2,0.30697045229304426
UQCR10,0.01396741763713157
FAM120C,0.23716828323506015
TREML3P,0.01660555458048291
TRIML1,0.1782709222998142
EIF3C,0.020590786601979907
CLDN5,0.41097029325736967
LOC100288570,0.017609918320047737
NIPSNAP1,0.1956311743260379
OR4F6,0.02171261062184071
CNTN2,0.08217635265147612
SPRR4,0.5787148236830999
LRTOMT,0.33274712924717276
OR10J5,0.13980363009200603
KCNQ3,0.06698431440326169
ADRA2C,0.6822146126836639
NR2C2AP,0.08377187621103203
C1QTNF12,0.11539313799295378
CRELD2,0.8052515070821481
OR1D2,0.4387815175397126
SCFD2,0.4845453355124223
UBE2F,0.13503949357872344
KCNJ12,0.07194308205920155
GPR173,0.11327664756603605
PPP1R2,0.03841181485898715
TSPYL2,0.061028200820235204
GOLGA6L4,0.27509325763588244
PGP,0.13218188151854435
C22orf46,0.5019750546309254
SNRNP35,0.05164385211466557
DGAT2L6,0.042307058999242426
IRAK1,0.30886243291639814
CMSS1,0.4848606459303181
OLIG1,0.40376720145499456
C11orf72,0.03804534693181836
PCDH9,0.033737665717551775
ACOT1,0.29351167687554897
OAF,0.48246938534753114
ALDH1A3,0.08338482925092236
CDR1,0.0069802758304629495
HIST2H2AC,0.15170682319285592
KCNK12,0.08196340987201169
HIST2H2AB,0.0019085305316263513
POU6F1,0.06602706123403294
DEFB108B,0.14402669552206152
TM2D3,0.49702023810842877
TSSC4,0.026862882432512218
TACSTD2,5.09801647929034e-05
CLECL1,0.5758108292168502
SIX6,0.14942705908698076
PRKD1,0.009168457376897799
CCSER1,0.0008590029838171882
ZDHHC23,0.1927325337949543
MROH7,0.07718318381802473
OR51J1,0.15636104139976326
S100A7A,0.058077591396064325
SRPK3,0.04350051793724999
GDF3,0.08438699800135128
IQCF2,0.8219191023805825
SLIT3,0.0507214605695603
EFNA5,0.047919291651553515
MRGPRE,0.3994110578022496
KRTAP19-1,0.004901109825076607
HIST1H1B,0.4277385944336194
SPATA32,0.3482837788913572
PKP3,0.8377178022493754
MAP7D2,0.0086628222400377
CSF1,0.7404491226763381
COLEC10,0.09646152798079413
ACTRT3,0.35145230839122077
PLA2G6,0.9727165772036634
MAML2,0.517240620488091
UMODL1-AS1,0.013382736059757705
PABPC1L2B,0.27393086632168373
A3GALT2,0.054686649341403465
OR4N5,0.010170498597217761
SS18L1,0.7224958080576152
KCND2,0.006724657999350356
TOP1MT,0.03582833988990398
COPB2,0.029334193461916867
LRRC19,0.055485205262836346
THAP7,0.08478435658336782
KNTC1,0.9778957547096485
CCR10,0.6203708554634378
NCMAP,0.04156190903863246
BPIFC,0.12348863731564654
WDR27,0.15455417603979651
TXNRD2,0.5184256268387442
C1QTNF8,0.24695261741532495
OR56A3,0.07895024566715776
FOXO4,0.10639476007698079
POU3F2,0.28790574081175246
PTP4A3,0.11924519514910613
FOXD4L1,0.12586832606543008
NEU1,0.03266208511723105
TMEM255B,0.09793337880040252
PROS1,0.01889966305157786
GAST,0.26375900577243894
NUTM1,0.14108749388672956
HDDC3,0.2991535674382591
BEX5,0.4922583572938515
ZFP1,0.08294821739162996
CEND1,0.590032577405101
C6orf58,0.037980555294664105
DHRS7C,0.5326684119764282
DUSP8,0.32151632800553775
SOCS3,0.22822843787110056
C17orf74,0.30345403665687404
SLITRK6,0.020116329800288237
PIWIL3,0.04704359692690162
LPAR5,0.08124968464900516
XPOT,0.011919470409207586
TMEM173,0.023156240105248586
PDE4B,0.029965644213154893
FAM19A3,0.025953214429283604
C14orf180,0.27344623112684163
SNN,0.8581374399617321
FAM167A-AS1,0.020957299070239663
KCNH7,0.3888419288469903
NELL2,0.17248425448046664
KRBA2,0.32872148139582447
MED12,0.5099301652776481
ZNF93,0.6579898533148396
SEPT9,0.01372486141558053
PRSS55,0.03481788298979852
ODF4,0.002457420785304584
FOXD4L4,0.21843193654701493
CDCA2,0.14957705426660953
OR7E14P,0.49665948997641207
RALYL,0.09734327716810676
AMER1,0.5184688929477214
ZBTB40,0.20774791574192158
HIST2H2BE,0.006839841764680228
CLDN6,0.18435405082489015
OR51M1,0.13228172942571798
SEPT5,0.31536233205967135
EIF4ENIF1,0.2422081856714629
LRRC26,0.9120830952244775
SERINC4,0.13176669250758868
RNLS,0.2622258365363588
KRTAP6-1,0.011547644877385424
APOBR,0.1390184777963109
FAM110C,0.08233464547596255
DDX53,0.0582764472242095
ATL3,0.03763267667472242
NDUFA12,0.07053349106367925
MGAT4EP,0.013109563375451128
SMIM10,0.708935730785804
TCTE3,0.07825086703425087
UBE2G2,0.04709990802355869
SATL1,0.0522712118591209
OSBP2,0.2662591052567695
B3GALT5-AS1,0.06189773913989573
TUSC5,0.09193837947358607
PRR23B,0.029248816960163092
ZBTB7C,0.04081772751576217
APOO,0.13309709973678172
PRR16,0.06431472377280399
TMED9,0.008070429600373949
DRD1,0.07031753458723057
LINC00308,0.2392845105579835
TMEM186,0.2364346946834844
SDR42E1,0.9796210262198893
RBM33,0.4506220819265523
ARMCX2,0.030089050585243363
BTBD6,0.005332759828882513
SRY,0.16519611224994735
H1FX,0.554021221570792
RBM43,0.6472944098741247
SUMO3,0.24090149943102382
IMMP2L,0.22653389121010356
TCEAL2,0.1298651747538981
LOC101929583,0.08973123841959806
CLCNKB,0.12957052425031138
DMRTC1B,0.46554525845232453
JAG2,0.6253743209994455
FMNL1,0.11564372416885746
NUTM2A,0.3652882580205328
PTRHD1,0.12048516852862114
LCN12,0.02390185136375385
OR6A2,0.4652351316501979
WT1,0.11680520320892282
ZFP90,0.2664582337714391
AQP12A,0.0036696027283479094
FAM227A,0.0026617257116069467
OR6C70,0.06804442252906528
MUC6,0.3562108893218916
NOC4L,0.2596330861133747
USP18,0.08217829042778363
NDUFA6,0.20324714949379738
CHRM5,0.012614371251630516
SORCS2,0.27934602202968667
TMEM121,0.1110664588631
TMEM106A,0.0652347706202399
SIVA1,0.8558719376514373
TTTY13,0.35155310981701215
BRI3BP,0.29724436636963575
IFNE,0.18111797537749233
SLC22A10,0.004472238197386269
DGAT1,0.9827808823618015
RFX6,0.06276357460890034
ROBO2,0.035511784540786934
AP3M1,0.1425227897685238
F8,0.9557723284751194
NT5C1B,0.07611260289933076
CA13,0.7165485442715291
UBOX5,0.18229332508886117
MAFF,0.8822032031285649
BRF1,0.8474799672057078
LRRC14B,0.1007595509295292
SEMA4B,0.08781221244563521
ZNF733P,0.10520357513329356
MROH2A,0.14429211962903668
SPDYE18,0.4362638417495839
CIB1,0.047173041899195835
ANKS1B,0.02294312880311431
NELFA,0.12140813788974501
SLC24A3,0.1330286139887321
SGCZ,0.05547424113019741
EFCAB10,0.015827740040214068
C5orf47,0.5291933970545937
KRT76,0.25540570028017434
FLRT2,0.059709672422683484
INTS5,0.0019217484097033514
FAM169B,
RPS27L,0.11682878297944957
MANEAL,0.016394148630269147
ADSSL1,0.16856827106618272
ANO9,0.8685334728161003
FAF1,0.6835109501528162
