,CLL_p_value,T2D_p_value
RBM28,0.04559654213735623,3.348877204683593e-05
SLC35A4,0.045620795877308315,9.51693244049073e-06
OSCP1,0.045623718226785626,6.549993570560729e-06
KCNB2,0.04562849581048562,0.00011335176167076524
YPEL3,0.04563171031293375,0.015180294746156604
GNL1,0.045637815554380165,5.1029059101073254e-05
TTC1,0.04565034713486675,1.9196855804953575e-08
MFGE8,0.045694501391961635,0.004364673849423967
SOS2,0.04571689863902476,1.1085109077944126e-05
MEGF8,0.04572234700578941,0.00012119370537482451
HES5,0.04573227233059229,0.03873285121270506
MROH8,0.04574733645412682,7.067225951659395e-05
HS6ST3,0.04577220182647463,8.343921939342827e-05
DIABLO,0.04579558822883751,6.697335126817661e-07
SNRPC,0.045801843602406675,1.970885416009712e-06
CABLES1,0.04580607075585231,1.6846468969978517e-05
ZNF891,0.045817166029250435,0.00011894048480907184
CYP46A1,0.045825268451926464,0.00011021994909739629
NLRP14,0.045843951131788595,0.0021564070641078045
CBX7,0.04585229557409152,4.429437639354852e-05
PIAS4,0.045854327923409294,9.416605975742636e-05
AMH,0.04586374169429146,0.008836660299047932
UBL7,0.04587423371340365,5.880888586912136e-07
OLA1,0.04590785066860766,1.3150896943880893e-08
GTF2H4,0.04593545808041839,0.00010283128271409743
DSEL,0.04594684051017227,0.012869905609159363
NUDT21,0.04595154858743433,2.081612633319127e-06
CLVS1,0.04596146339768938,0.0037095646988785386
LGALS1,0.04598995695278589,0.0029352221790616166
SOX9-AS1,0.046030400889329456,0.005977240413551267
LPIN1,0.04603220376789685,8.237717677342699e-05
SAMD14,0.046064580081836816,0.036217899762244925
ZNF652,0.04607684206436141,0.000562195572063693
LOC105274304,0.04608697578264574,2.4052877637196945e-05
BAG5,0.04609794599819971,8.791418589303539e-07
DZIP1L,0.046129015226718,6.305058122872772e-05
AP4B1,0.04614772114384239,0.00016020606340704118
TOE1,0.04619492765994845,4.43688219953542e-06
PRKCI,0.046209790518252296,1.2753469424804715e-05
YWHAB,0.046225414636974896,3.076679417142962e-06
TARID,0.04623887971655206,0.004328294402151761
MTFP1,0.046261010840895456,0.001501338739240572
TENM2,0.046264686824973415,0.007447193692346349
CHRM2,0.0463763672278958,0.03488851983981435
PES1,0.046389164603529084,5.986210380251778e-05
PAH,0.0464145394442959,0.0004606462962729784
AQP10,0.04641459428507102,0.009123262921233064
SELENOI,0.0464236263429379,2.9463810864822636e-05
CD164,0.04642589380991541,7.91165371806024e-07
CPNE8,0.04643753015137351,2.2465941576515222e-05
PPM1M,0.04644289538493316,5.896595209560505e-05
WDR17,0.04644922538812684,5.970337701607608e-05
ZDHHC5,0.04649771050830638,4.49352174706501e-05
MTA2,0.046499015968496066,2.666958374439841e-05
ZNF644,0.046553772873305956,2.8006333355469896e-06
PTPRT,0.04656987488217032,0.0018292792030909738
PGRMC2,0.04658782557805654,1.0533447712844499e-05
PRKCH,0.04660355304051158,6.105336204908447e-06
PIP5K1B,0.04660848605787677,0.031098862689350797
FEM1B,0.046615126460245106,2.4317731832122176e-05
CYP2D6,0.04664556006094444,0.018155606424308687
SORCS1,0.04664799062886477,0.006372144994239532
PIGT,0.046690542875131594,1.9676438478887768e-06
BOLA2-SMG1P6,0.04670500556103157,7.458064583038653e-05
SEPHS1,0.04671376691503302,8.934036096960302e-06
TRIM35,0.046718670332381265,1.7920529062053368e-05
LOC100129620,0.04672561697597743,0.0474341908968981
IARS2,0.04678065514096624,5.543840707373012e-06
MKRN2,0.04679054807703311,6.100014790616266e-07
PCDHB6,0.04680330680577088,0.001471500575218435
SNORD9,0.046839889935841275,0.0028351325119586324
ABHD14A,0.046844519324685564,6.766625366685826e-05
LOC101929099,0.04685447839128663,0.00022644421347921381
LAMC1,0.04693375998266046,0.005974624855706219
GRM3,0.04697117411879925,0.008777906733984151
LOC101928728,0.046971725939523555,0.0012761530948400285
WDR86-AS1,0.04697746384405616,0.0037408138601599515
ZMPSTE24,0.047000606141495205,2.1671334207949235e-08
FAM83B,0.047003885711031604,0.00029347053046744183
ENOX1,0.047036250785694726,0.0003540278027988237
AQP3,0.047038338188589074,0.0014026316062284961
REPIN1,0.047042999268079,5.193946977293274e-05
MYOZ1,0.047043397152680556,0.00022170602918299937
MBOAT7,0.04705831486839051,0.00018215413563807533
UBE2G2,0.04709990802355869,1.0720837138864398e-05
LOC100129175,0.04713657759799952,0.0006091682043607092
C2CD6,0.0471458823301241,0.0021222057988707216
NSMCE3,0.047157338283617,7.956666137558669e-06
SEMA6D,0.04716865251924355,0.00011305797027896275
CIB1,0.047173041899195835,0.0014068077049147376
ZNF121,0.04717771377867186,4.791895177801626e-06
SLC4A3,0.047219213271011036,0.0003916341795138785
CCDC3,0.0472328540918859,0.02453453608053552
KRTAP5-AS1,0.047256501923502774,0.0034305424392870195
CAPN6,0.04733423849963614,0.019713177526742606
TRIP10,0.04733829646351726,0.04803442246330871
CKAP2L,0.04734339763134411,0.007132740442384456
FAM104A,0.0473474650390581,3.86915885954894e-06
CHST7,0.04739719506633962,3.669097651294311e-05
ELP5,0.047398380042483326,0.00011803186466757006
TMOD2,0.04740146828755559,1.7353769673400868e-05
NR1H4,0.04741627681462177,0.006868990507611506
DBR1,0.04742532274377199,1.8310028604138486e-06
MCOLN3,0.047426750726220074,1.2387508784477697e-05
VAMP3,0.04744847704078828,4.5659414910870365e-06
ARMT1,0.04745870740906288,2.5717464249518228e-08
LINCR-0001,0.04746756502678318,0.008067505770034131
STXBP1,0.047478826310498046,4.159346787306461e-05
STMN1,0.04748654532373178,0.00011931620861860349
LOC105375304,0.04749948261595565,0.0010076785355197153
NAGA,0.04750929430498256,4.0491810142763986e-05
CHRDL1,0.0475277128503043,0.04658124473948236
CNTNAP4,0.04754985197734262,0.04316530331482075
TAT-AS1,0.04755720127669357,0.0037903463565332994
ITPR2,0.047591935475330055,0.0010399682418297885
POU5F1B,0.0476017102668554,0.04350712736415525
STOML2,0.047624539706679306,1.6450993755744216e-06
RIMS2,0.047677673480913826,0.00011888752229026056
LINC01979,0.04771601707623008,0.013292900023401123
UTP11,0.047767910784036104,1.097777330018614e-05
FUT9,0.04777343828201646,0.0033621363410010164
MRPL33,0.047831635837916595,1.2431501846833267e-07
KCNJ5,0.04786969383129472,0.02159821498142368
FRMPD4,0.0479077652091836,0.00025802643135522385
TPP1,0.04792524472108002,1.4996433847292484e-05
SRP68,0.04796174872079974,2.322784224366177e-05
TLK2,0.047968213278017854,2.232800422466568e-05
KCNJ16,0.04796950446757049,0.0002356872484877075
SLC35B2,0.04803560004348566,0.00016189019690906307
DZIP3,0.048051594308853,0.00012993759494032257
PRKAA2,0.04809843359756043,4.007785276796751e-05
DCT,0.04811910525804015,0.019062852660697748
DNTTIP2,0.04812610805706117,0.0006016723734313855
STAT1,0.048145004780774554,0.0004147594745128606
CDON,0.04815644490326689,0.01647147353698282
NDST3,0.048181145846369455,0.0034413171292236914
BRD2,0.04819873559657328,0.00027690140595312883
GNB1,0.048201216922783736,2.980822995491778e-05
MYH3,0.04820182810147447,0.029791228120904463
SF3A2,0.048258529854813624,0.0005157216614289546
SUCLG2-AS1,0.048271291881889465,2.0533684299130132e-05
DDX25,0.04827462154740348,1.1510393624640628e-05
PEX14,0.048282683424396684,3.8852218178583876e-05
LOC102546229,0.04838355950905716,0.019860202026059995
GPR176,0.048390710889872554,0.020742395962987475
IGSF10,0.04841551487844797,0.002110920520788799
TOMM6,0.04847146776981358,6.745696776011062e-09
LINC02382,0.04854813183181902,0.005798295356675616
SLC7A14,0.04865473940977067,0.00033015293188923766
LMO2,0.04865892372133544,0.0007611452198843246
THEGL,0.04870042658914433,0.006581760637097459
SUCLA2,0.048733917088915335,2.560648453596864e-08
OR2D3,0.04875333153600472,0.009307682374783143
INIP,0.04879103380548012,3.287294137439015e-08
LOC105370027,0.04881382224875433,0.028141479092489572
SMPD3,0.04881522111448428,0.0009866910451367037
PCDHGB5,0.04882528249595359,0.00024193843954150858
TUBAL3,0.04886439059300675,0.012275509242226016
TCF24,0.04893823326472227,0.011629176443123083
PTPA,0.048944047350793725,0.0001069883473527268
CASC2,0.04898210324696078,1.1484412157863886e-05
BAHD1,0.04902371933232927,1.0798357795354795e-05
LYPLAL1,0.049038031108301065,0.0008260844982051854
TLN2,0.049059391733966944,0.00036230498080249297
RXFP3,0.049081534976281725,0.0011705448963239158
AMOTL1,0.04909851956945893,0.011809854537539967
RNF20,0.049105999738166456,1.0331427638066592e-06
PYGO1,0.04911106857068625,3.239382209285456e-05
GAREM1,0.04912389465956212,0.0014346880243027368
TMEM263,0.049144170073113905,6.2008244057203375e-06
ATP6AP1,0.04916288592386099,2.3136325936233095e-05
PSMA1,0.04917957747294878,3.252945683837314e-07
ACSM2B,0.0491832134404293,0.011107072945416078
SAR1A,0.049259659822027596,8.499299063814469e-08
LINC00870,0.04926668761088012,0.00033023665041778243
ARPC1B,0.04927241381375345,0.00010295253829543916
KHDRBS1,0.049283200015480734,4.6684469348788705e-05
PON3,0.049286296059039024,6.240412020678522e-05
KRT36,0.049293859012474385,0.04840240487879083
ECH1,0.04929614955767934,9.324166547843806e-05
ZDHHC16,0.049297509620174734,0.0023782456809357025
DGKB,0.04931788581894478,0.004300444234020027
ARID3A,0.049320639485142044,0.00013152665451666808
NUDT16L1,0.04932559519552809,3.2443259635043677e-05
PYROXD2,0.0493298567466877,0.0023964591936601557
STK4-AS1,0.049332485587007965,1.9575533948988666e-05
NCKAP5,0.04933749772547872,0.0009378644242229931
CRYBA2,0.04941235881257207,0.002005007384086347
ADAR,0.04942582255044657,1.0966347012929352e-05
GALNT5,0.04942942671608893,0.00843184209958932
GPBP1L1,0.049438751157602996,4.617035271569417e-06
CHST9,0.04945371753201563,2.6853991017797026e-05
SEZ6L,0.049488703619187044,0.00016025558831026402
HOMEZ,0.04949540792593283,5.4709698232008426e-05
TMX2,0.049528048451657446,1.1108764745763049e-07
ADAM21,0.0495491003482805,0.018320573654274856
ASAH2,0.0495731307983147,0.00013267714191619921
RHOG,0.049628084552284034,0.0041483543355830994
LINC01270,0.04964819670227993,0.020947633208158647
CHCHD3,0.049655654070491835,7.676358362407848e-08
DLG3-AS1,0.04965691746098643,0.03302341255523724
FZD4,0.049664672511457064,0.00022293480782885594
PDGFD,0.049709760161092735,0.013011349425211975
PCIF1,0.04971837487403597,5.153211517605659e-06
SPATA6L,0.04972423995750715,2.5423561283995004e-05
A2M-AS1,0.049807259619676095,0.00010613341832052646
FAT4,0.04982345511406662,6.445056908797373e-05
TDRP,0.049856028312233465,4.3452386722725935e-05
LRP4,0.049856694126707804,0.0035580045031250395
PPFIA2,0.049857617213926377,0.00042330314160994294
GPX1,0.049865552732318276,0.0034807729434973692
CELF3,0.049881017402538745,0.00016503868257631117
SFPQ,0.04990323600741741,0.00010846177038482038
CFAP206,0.0499409575855647,0.0013766081302685853
STX18-AS1,0.049950182392413424,2.4223524213695403e-05
ZNF219,0.04997201446830236,0.027637473619338142
SPA17,0.04997426599681107,7.92672110872017e-07
